country,date,fert,gdppc,pop,agr_sh,ser_sh,lfp_female,educatt_primary_fem,educatt_primary_mal,educatt_primary_total,educatt_lsecond_female,educatt_lsecond_male,educatt_lsecond_total,educatt_usecond_female,educatt_usecond_male,educatt_usecond_total,year,decade
Qatar,2004,2.713,65885.0602241937,753334.0,2.75,56.2400016784668,16.9398456780753,64.1559219360352,62.8425407409668,63.1996116638184,58.7959213256836,52.3378982543945,54.0936698913574,52.1380996704102,36.8020401000977,40.9715309143066,2004,2000s
Qatar,2003,2.858,61063.2614597062,681788.0,2.60400009155273,57.5439987182617,17.6245714828703,,,,,,,,,,2003,2000s
Qatar,2002,2.996,62632.309779302,640868.0,2.43499994277954,58.5690002441406,17.3705781472546,,,,,,,,,,2002,2000s
Qatar,2001,3.124,60892.1002438246,615012.0,2.29399991035461,59.310001373291,16.8889981533682,,,,,,,,,,2001,2000s
Qatar,2000,3.236,60837.5445443351,592468.0,2.59500002861023,60.5320014953613,16.272124871153,,,,,,,,,,2000,2000s
Qatar,1999,3.329,,570489.0,2.91400003433228,61.5250015258789,16.2116145095933,,,,,,,,,,1999,1990s
Qatar,1998,3.407,,551562.0,3.24399995803833,62.1349983215332,16.0769340002209,,,,,,,,,,1998,1990s
Qatar,1997,3.473,,535321.0,3.69400000572205,63.1290016174316,16.1382548162538,,,,,,,,,,1997,1990s
Qatar,1996,3.532,,522531.0,3.91700005531311,63.7150001525879,16.5566535043776,,,,,,,,,,1996,1990s
Qatar,1995,3.588,,513442.0,4.05600023269653,63.875,16.486006145669,,,,,,,,,,1995,1990s
Qatar,1994,3.647,,507041.0,4.17399978637695,63.890998840332,16.2976001402756,,,,,,,,,,1994,1990s
Qatar,1993,3.714,,501479.0,4.29400014877319,64.1529998779297,16.0996361027113,,,,,,,,,,1993,1990s
Qatar,1992,3.795,,495395.0,4.36800003051758,63.9700012207031,15.8311656782159,,,,,,,,,,1992,1990s
Qatar,1991,3.893,,487353.0,4.46999979019165,63.9630012512207,15.7163742690058,,,,,,,,,,1991,1990s
Qatar,1990,4.013,,476278.0,,,15.2670103427502,,,,,,,,,,1990,1990s
Qatar,1989,4.159,,461690.0,,,,,,,,,,,,,1989,1980s
Qatar,1988,4.329,,443605.0,,,,,,,,,,,,,1988,1980s
Qatar,1987,4.516,,422148.0,,,,,,,,,,,,,1987,1980s
Qatar,1986,4.718,,397740.0,,,,,,,37.4000015258789,36.4794311523438,36.7000007629395,29.8999996185303,25.5601501464844,26.6000003814697,1986,1980s
Qatar,1985,4.925,,370890.0,,,,,,,,,,,,,1985,1980s
Qatar,1984,5.128,,341272.0,,,,,,,,,,,,,1984,1980s
Qatar,1983,5.322,,309306.0,,,,,,,,,,,,,1983,1980s
Qatar,1982,5.5,,277226.0,,,,,,,,,,,,,1982,1980s
Qatar,1981,5.661,,247988.0,,,,,,,,,,,,,1981,1980s
Qatar,1980,5.806,,223632.0,,,,,,,,,,,,,1980,1980s
Qatar,1979,5.94,,205171.0,,,,,,,,,,,,,1979,1970s
Qatar,1978,6.07,,191951.0,,,,,,,,,,,,,1978,1970s
Qatar,1977,6.201,,182318.0,,,,,,,,,,,,,1977,1970s
Qatar,1976,6.332,,173721.0,,,,,,,,,,,,,1976,1970s
Qatar,1975,6.46,,164320.0,,,,,,,,,,,,,1975,1970s
Qatar,1974,6.581,,153621.0,,,,,,,,,,,,,1974,1970s
Qatar,1973,6.69,,142186.0,,,,,,,,,,,,,1973,1970s
Qatar,1972,6.781,,130500.0,,,,,,,,,,,,,1972,1970s
Qatar,1971,6.855,,119414.0,,,,,,,,,,,,,1971,1970s
Qatar,1970,6.91,,109514.0,,,,,,,,,,,,,1970,1970s
Qatar,1969,6.947,,100883.0,,,,,,,,,,,,,1969,1960s
Qatar,1968,6.97,,93211.0,,,,,,,,,,,,,1968,1960s
Qatar,1967,6.983,,86302.0,,,,,,,,,,,,,1967,1960s
Qatar,1966,6.988,,79846.0,,,,,,,,,,,,,1966,1960s
Qatar,1965,6.988,,73633.0,,,,,,,,,,,,,1965,1960s
Qatar,1964,6.986,,67566.0,,,,,,,,,,,,,1964,1960s
Qatar,1963,6.982,,61716.0,,,,,,,,,,,,,1963,1960s
Qatar,1962,6.977,,56262.0,,,,,,,,,,,,,1962,1960s
Qatar,1961,6.973,,51421.0,,,,,,,,,,,,,1961,1960s
Qatar,1960,6.971,,47384.0,,,,,,,,,,,,,1960,1960s
Romania,2020,,,,21.2830009460449,48.5699996948242,42.9073716090794,,,,,,,,,,2020,NA
Romania,2019,,12091.8953918152,19356544.0,21.7059993743896,48.1990013122559,43.0003143455768,,,,,,,,,,2019,2010s
Romania,2018,1.76,11540.6230029705,19472545.0,22.306999206543,47.6629981994629,43.0828474628383,,,,,,,,,,2018,2010s
Romania,2017,1.71,10981.6403602154,19587290.0,22.7770004272461,47.0989990234375,43.2795518896148,98.4520111083984,99.1632614135742,98.7926025390625,87.8974304199219,93.3930206298828,90.5290374755859,62.6089515686035,72.708137512207,67.4450225830078,2017,2010s
Romania,2016,1.69,10172.9506472316,19702267.0,23.1030006408691,47.015998840332,42.8783410632423,98.2977828979492,99.1361999511719,98.6996307373047,87.1848220825195,93.0676422119141,90.0044097900391,61.2982215881348,71.9906616210938,66.4230422973633,2016,2010s
Romania,2015,1.62,9660.42969131549,19815616.0,25.5860004425049,45.9550018310547,42.9971909200143,98.1835174560547,99.1351623535156,98.6399307250977,86.5265426635742,92.6990280151367,89.4869079589844,59.3979187011719,70.3762283325195,64.6631927490234,2015,2010s
Romania,2014,1.56,9339.27542884966,19908979.0,28.3479995727539,42.7239990234375,43.6694530945397,98.1180114746094,99.0874710083008,98.5820388793945,86.1192779541016,92.2433013916016,89.0505218505859,57.8623886108398,68.5569534301758,62.9813003540039,2014,2010s
Romania,2013,1.46,8980.28457433187,19983693.0,29.2520008087158,42.4640007019043,43.8084593595677,98.2045211791992,99.1339721679688,98.6479721069336,86.6377868652344,92.5029220581055,89.4360809326172,60.9052505493164,72.5462799072266,66.4592590332031,2013,2010s
Romania,2012,1.52,8621.87296118849,20058035.0,29.7119998931885,42.0810012817383,43.9959722252177,98.0735168457031,99.0504837036133,98.5394821166992,86.0588226318359,92.0460510253906,88.9144134521484,60.1725616455078,72.0515823364258,65.8382110595703,2012,2010s
Romania,2011,1.47,8411.91654625062,20147528.0,29.2549991607666,42.1809997558594,44.2833030634911,97.8876419067383,98.976448059082,98.4066467285156,85.1076583862305,91.5954513549805,88.2002182006836,58.9476699829102,71.3543472290039,64.8616180419922,2011,2010s
Romania,2010,1.59,8214.07689289811,20246871.0,31.0109996795654,40.6730003356934,43.7979903374135,97.581672668457,98.7989730834961,98.1619186401367,83.9462738037109,90.9345397949219,87.2773818969727,57.8940391540527,70.7702407836914,64.0317611694336,2010,2010s
Romania,2009,1.66,8496.9180846082,20367487.0,29.0919990539551,40.8919982910156,44.3192657952596,97.390739440918,98.73095703125,98.0296325683594,83.3779373168945,90.5176010131836,86.7814712524414,58.0737686157227,70.9820785522461,64.2272720336914,2009,2000s
Romania,2008,1.6,8918.49373158566,20537875.0,28.7040004730225,39.6940002441406,44.4006926164243,97.0720825195313,98.6589508056641,97.8286209106445,82.7494125366211,90.3311309814453,86.3639831542969,58.3039093017578,71.7570571899414,64.7176818847656,2008,2000s
Romania,2007,1.45,8024.25409270735,20882982.0,29.5300006866455,39.064998626709,44.7644553675186,96.8673629760742,98.6500091552734,97.7171936035156,81.769401550293,89.9243469238281,85.6570587158203,57.4336585998535,71.7782516479492,64.2720718383789,2007,2000s
Romania,2006,1.42,7373.22432138638,21193760.0,30.6040000915527,38.6889991760254,44.9219225845774,,,,,,,,,,2006,2000s
Romania,2005,1.4,6784.92543044954,21319685.0,32.2900009155273,37.2550010681152,44.8051046074249,,,,,,,,,,2005,2000s
Romania,2004,1.33,6442.41409149927,21451748.0,32.5719985961914,36.3660011291504,45.1279355277136,,,,,,,,,,2004,2000s
Romania,2003,1.3,5800.88738774462,21574326.0,37.6839981079102,33.1809997558594,45.188588723397,,,,,,,,,,2003,2000s
Romania,2002,1.27,5627.45137119319,21730496.0,37.7070007324219,32.7070007324219,45.6720153027083,93.529670715332,97.3488388061523,95.3462905883789,74.3064498901367,84.5576477050781,79.1825180053711,45.1537895202637,60.9188919067383,52.6525993347168,2002,2000s
Romania,2001,1.27,5227.25922958573,22131970.0,44.4269981384277,29.7269992828369,46.4972696301425,,,,,,,,,,2001,2000s
Romania,2000,1.31,4899.17731262234,22442971.0,45.2050018310547,29.0020008087158,46.4798402027129,,,,,,,,,,2000,2000s
Romania,1999,1.3,4775.30703098703,22472040.0,44.0120010375977,28.9249992370605,46.4694448232375,,,,,,,,,,1999,1990s
Romania,1998,1.32,4785.84309110889,22507344.0,41.9809989929199,29.2509994506836,46.299585312987,,,,,,,,,,1998,1990s
Romania,1997,1.32,4874.89891318354,22553978.0,40.8709983825684,28.8320007324219,46.4320853834187,,,,,,,,,,1997,1990s
Romania,1996,1.3,5108.60376411089,22619004.0,37.9599990844727,30.5200004577637,45.8332085749557,,,,,,,,,,1996,1990s
Romania,1995,1.33,4902.33683654228,22684270.0,40.326000213623,28.7169990539551,46.5136351979979,,,,,,,,,,1995,1990s
Romania,1994,1.4,4605.35328815628,22730211.0,39.0400009155273,28.1100006103516,46.374975845387,,,,,,,,,,1994,1990s
Romania,1993,1.43,4424.68678273054,22763280.0,35.9900016784668,28.1900005340576,46.2999316148957,,,,,,,,,,1993,1990s
Romania,1992,1.51,4352.1315871237,22794284.0,32.9770011901855,29.9169998168945,46.2757693274612,,,,63.8664894104004,76.9988403320313,70.1603622436523,,,,1992,1990s
Romania,1991,1.59,4727.4556117316,23001155.0,29.7830009460449,30.3129997253418,46.3066944516331,,,,,,,,,,1991,1990s
Romania,1990,1.83,5381.79841517983,23201835.0,,,46.4261922296941,,,,,,,,,,1990,1990s
Romania,1989,2.22,,23161458.0,,,,,,,,,,,,,1989,1980s
Romania,1988,2.3,,23057662.0,,,,,,,,,,,,,1988,1980s
Romania,1987,2.38,,22949430.0,,,,,,,,,,,,,1987,1980s
Romania,1986,2.39,,22836841.0,,,,,,,,,,,,,1986,1980s
Romania,1985,2.31,,22732999.0,,,,,,,,,,,,,1985,1980s
Romania,1984,2.26,,22640547.0,,,,,,,,,,,,,1984,1980s
Romania,1983,2.06,,22560478.0,,,,,,,,,,,,,1983,1980s
Romania,1982,2.17,,22475741.0,,,,,,,,,,,,,1982,1980s
Romania,1981,2.36,,22353070.0,,,,,,,,,,,,,1981,1980s
Romania,1980,2.43,,22207282.0,,,,,,,,,,,,,1980,1980s
Romania,1979,2.49,,22090488.0,,,,,,,,,,,,,1979,1970s
Romania,1978,2.52,,21951464.0,,,,,,,,,,,,,1978,1970s
Romania,1977,2.57,,21756096.0,,,,,,,,,44.4000015258789,,,,1977,1970s
Romania,1976,2.54,,21551634.0,,,,,,,,,,,,,1976,1970s
Romania,1975,2.59,,21293583.0,,,,,,,,,,,,,1975,1970s
Romania,1974,2.71,,21029429.0,,,,,,,,,,,,,1974,1970s
Romania,1973,2.44,,20835681.0,,,,,,,,,,,,,1973,1970s
Romania,1972,2.55,,20657957.0,,,,,,,,,,,,,1972,1970s
Romania,1971,2.67,,20461567.0,,,,,,,,,,,,,1971,1970s
Romania,1970,2.89,,20250398.0,,,,,,,,,,,,,1970,1970s
Romania,1969,3.19,,20009141.0,,,,,,,,,,,,,1969,1960s
Romania,1968,3.63,,19799831.0,,,,,,,,,,,,,1968,1960s
Romania,1967,3.66,,19534242.0,,,,,,,,,,,,,1967,1960s
Romania,1966,1.9,,19215450.0,,,,,,,,,,,,,1966,1960s
Romania,1965,1.91,,19031576.0,,,,,,,,,,,,,1965,1960s
Romania,1964,1.96,,18919126.0,,,,,,,,,,,,,1964,1960s
Romania,1963,2.01,,18797850.0,,,,,,,,,,,,,1963,1960s
Romania,1962,2.04,,18676550.0,,,,,,,,,,,,,1962,1960s
Romania,1961,2.17,,18555250.0,,,,,,,,,,,,,1961,1960s
Romania,1960,2.34,,18406905.0,,,,,,,,,,,,,1960,1960s
Saudi Arabia,2020,,,,2.30900001525879,72.8970031738281,15.7832084687735,,,,,,,,,,2020,NA
Saudi Arabia,2019,,20542.1670613338,34268528.0,2.40300011634827,72.9189987182617,15.8241497333399,,,,,,,,,,2019,2010s
Saudi Arabia,2018,2.319,20819.747675011,33699947.0,2.51999998092651,72.6900024414063,15.8995245866337,,,,,,,,,,2018,2010s
Saudi Arabia,2017,2.373,20693.944320052,33099147.0,3.56399989128113,71.7949981689453,16.3198338786556,75.4699783325195,84.6215362548828,81.0916519165039,64.7865219116211,71.3985824584961,68.8482131958008,52.603458404541,54.6815299987793,53.8799896240234,2017,2010s
Saudi Arabia,2016,2.435,21270.4708919345,32442572.0,4.96999979019165,70.5400009155273,16.7840619335541,,,,,,,,,,2016,2010s
Saudi Arabia,2015,2.507,21399.1071931505,31717667.0,6.09999990463257,71.1699981689453,16.254024957352,,,,,,,,,,2015,2010s
Saudi Arabia,2014,2.589,21087.3575532526,30916994.0,5.26100015640259,71.7070007324219,15.5274474937146,,,,,,,,,,2014,2010s
Saudi Arabia,2013,2.678,20929.4999857362,30052518.0,4.44999980926514,71.7870025634766,15.3862290407309,74.4861679077148,85.6023101806641,81.3246688842773,60.4701499938965,70.2862091064453,66.5088577270508,45.6566886901855,50.913459777832,48.8905792236328,2013,2010s
Saudi Arabia,2012,2.773,21006.6401376025,29155187.0,4.34899997711182,72.7539978027344,15.6897264776202,,,,,,,,,,2012,2010s
Saudi Arabia,2011,2.871,20553.9084354096,28267685.0,4.24599981307983,73.681999206543,15.4881892544278,,,,,,,,,,2011,2010s
Saudi Arabia,2010,2.97,19262.5525186107,27421461.0,4.16800022125244,74.693000793457,14.7532419119919,,,,,,,,,,2010,2010s
Saudi Arabia,2009,3.066,18883.2063155171,26630303.0,4.05999994277954,75.5100021362305,14.1449504209373,,,,,,,,,,2009,2000s
Saudi Arabia,2008,3.158,19832.6542852913,25888541.0,4.28999996185303,75.9400024414063,14.4161366542729,,,,,,,,,,2008,2000s
Saudi Arabia,2007,3.246,19187.8096525269,25184597.0,4.28999996185303,74.870002746582,14.6665233980479,,,,,,,,,,2007,2000s
Saudi Arabia,2006,3.331,19367.5856382569,24498310.0,3.98099994659424,75.7750015258789,15.0341040315456,,,,,,,,,,2006,2000s
Saudi Arabia,2005,3.417,19381.8548507062,23816183.0,4.13700008392334,75.4300003051758,14.6083543854928,,,,,,,,,,2005,2000s
Saudi Arabia,2004,3.505,18901.0159196564,23132682.0,4.29199981689453,74.9810028076172,14.2842537624137,55.2756881713867,69.9564590454102,64.21240234375,42.9390106201172,52.5640907287598,48.7981414794922,32.2289505004883,35.4148216247559,34.1683006286621,2004,2000s
Saudi Arabia,2003,3.601,18034.7272075808,22456649.0,4.46799993515015,74.6600036621094,14.0011952300818,,,,,,,,,,2003,2000s
Saudi Arabia,2002,3.708,16696.4128716477,21805313.0,4.65999984741211,74.3899993896484,13.7309069526845,,,,,,,,,,2002,2000s
Saudi Arabia,2001,3.83,17669.1206311268,21202642.0,6.03299999237061,72.9499969482422,13.7819485791857,,,,,,,,,,2001,2000s
Saudi Arabia,2000,3.971,18352.0298733897,20663843.0,6.1230001449585,74.0169982910156,13.9687839230818,43.7742195129395,68.7350463867188,58.5548896789551,31.7877407073975,50.304759979248,42.7526817321777,23.4962100982666,34.5919418334961,30.0666007995605,2000,2000s
Saudi Arabia,1999,4.137,17778.4167523141,20194527.0,6.26399993896484,72.7639999389648,14.4390788689809,,,,,,,,,,1999,1990s
Saudi Arabia,1998,4.325,18857.6319059543,19783304.0,6.45499992370605,71.9089965820313,13.8227029694126,,,,,,,,,,1998,1990s
Saudi Arabia,1997,4.533,18682.587942176,19407142.0,6.63700008392334,71.2740020751953,13.1656609189919,,,,,,,,,,1997,1990s
Saudi Arabia,1996,4.754,18841.032061845,19033845.0,6.83799982070923,70.3290023803711,12.53212628364,,,,,,,,,,1996,1990s
Saudi Arabia,1995,4.98,18745.9660934568,18638787.0,7.07800006866455,69.4560012817383,11.9429982563385,,,,,,,,,,1995,1990s
Saudi Arabia,1994,5.2,19142.065948517,18214470.0,7.29300022125244,68.4000015258789,11.5416994872267,,,,,,,,,,1994,1990s
Saudi Arabia,1993,5.407,19519.1997206717,17763298.0,7.49300003051758,67.411003112793,11.1553513835863,,,,,,,,,,1993,1990s
Saudi Arabia,1992,5.594,20339.3773560396,17282691.0,7.66400003433228,66.4029998779297,10.7903300063151,,,,,,,,,,1992,1990s
Saudi Arabia,1991,5.761,20154.168732287,16772694.0,7.83900022506714,66.0329971313477,10.7886381832146,,,,,,,,,,1991,1990s
Saudi Arabia,1990,5.911,18105.9086637754,16233785.0,,,10.9575778561862,,,,,,,,,,1990,1990s
Saudi Arabia,1989,6.052,16287.1863345251,15666297.0,,,,,,,,,,,,,1989,1980s
Saudi Arabia,1988,6.194,17017.1523980764,15070082.0,,,,,,,,,,,,,1988,1980s
Saudi Arabia,1987,6.342,15695.1842984223,14445671.0,,,,,,,,,,,,,1987,1980s
Saudi Arabia,1986,6.495,17604.0654231448,13794165.0,,,,,,,,,,,,,1986,1980s
Saudi Arabia,1985,6.649,15818.8430760083,13118993.0,,,,,,,,,,,,,1985,1980s
Saudi Arabia,1984,6.798,18525.1353173091,12418834.0,,,,,,,,,,,,,1984,1980s
Saudi Arabia,1983,6.933,20622.7200861281,11701128.0,,,,,,,,,,,,,1983,1980s
Saudi Arabia,1982,7.047,26158.1956831639,10988853.0,,,,,,,,,,,,,1982,1980s
Saudi Arabia,1981,7.138,35165.536673391,10311775.0,,,,,,,,,,,,,1981,1980s
Saudi Arabia,1980,7.206,36703.1488019385,9691476.0,,,,,,,,,,,,,1980,1980s
Saudi Arabia,1979,7.252,36843.9310625882,9137927.0,,,,,,,,,,,,,1979,1970s
Saudi Arabia,1978,7.281,34789.6833262061,8646845.0,,,,,,,,,,,,,1978,1970s
Saudi Arabia,1977,7.299,38669.5283177847,8207697.0,,,,,,,,,,,,,1977,1970s
Saudi Arabia,1976,7.309,37981.3290591741,7802926.0,,,,,,,,,,,,,1976,1970s
Saudi Arabia,1975,7.313,33902.4283780608,7419493.0,,,,,,,,,,,,,1975,1970s
Saudi Arabia,1974,7.312,39152.084037329,7054532.0,,,,,,,,,,,,,1974,1970s
Saudi Arabia,1973,7.307,35405.0423180102,6711923.0,,,,,,,,,,,,,1973,1970s
Saudi Arabia,1972,7.299,29935.8012794909,6392970.0,,,,,,,,,,,,,1972,1970s
Saudi Arabia,1971,7.289,25518.7271761328,6100626.0,,,,,,,,,,,,,1971,1970s
Saudi Arabia,1970,7.28,22133.9082199877,5836389.0,,,,,,,,,,,,,1970,1970s
Saudi Arabia,1969,7.273,14540.8228653688,5599904.0,,,,,,,,,,,,,1969,1960s
Saudi Arabia,1968,7.267,14252.6224117049,5387828.0,,,,,,,,,,,,,1968,1960s
Saudi Arabia,1967,7.264,,5195135.0,,,,,,,,,,,,,1967,1960s
Saudi Arabia,1966,7.262,,5015357.0,,,,,,,,,,,,,1966,1960s
Saudi Arabia,1965,7.26,,4843635.0,,,,,,,,,,,,,1965,1960s
Saudi Arabia,1964,7.257,,4677298.0,,,,,,,,,,,,,1964,1960s
Saudi Arabia,1963,7.252,,4516533.0,,,,,,,,,,,,,1963,1960s
Saudi Arabia,1962,7.243,,4362786.0,,,,,,,,,,,,,1962,1960s
Saudi Arabia,1961,7.23,,4218853.0,,,,,,,,,,,,,1961,1960s
Saudi Arabia,1960,7.216,,4086539.0,,,,,,,,,,,,,1960,1960s
Singapore,2020,,,,0.700999975204468,84.0930023193359,41.7612231702524,,,,,,,,,,2020,NA
Singapore,2019,,58829.635369588,5703569.0,0.726000010967255,83.802001953125,41.7545466272949,,,,,,,,,,2019,2010s
Singapore,2018,1.14,59073.4875764707,5638676.0,0.736000001430511,83.4509963989258,41.7536087487524,84.7963714599609,91.2999267578125,87.9087982177734,78.0910491943359,85.0544662475586,81.4235610961914,70.5658874511719,76.7465515136719,73.5237884521484,2018,2010s
Singapore,2017,1.16,57378.8619656214,5612253.0,0.759999990463257,82.943000793457,41.5805449395711,82.9679565429688,89.329719543457,86.0159530639648,76.8296813964844,83.462890625,80.0077285766602,68.6273193359375,74.4133224487305,71.3994598388672,2017,2010s
Singapore,2016,1.2,55042.7336676117,5607283.0,0.783999979496002,82.3280029296875,41.7677642485239,83.0378494262695,89.4807815551758,86.1138916015625,76.2680511474609,83.2621612548828,79.6072387695313,67.8348999023438,73.8218307495117,70.693229675293,2016,2010s
Singapore,2015,1.24,54009.7389181265,5535002.0,0.802999973297119,81.9020004272461,41.6496303972046,83.6155776977539,90.0547027587891,86.6962280273438,76.1446762084961,82.8825378417969,79.3682479858398,68.2835006713867,73.7881774902344,70.9170913696289,2015,2010s
Singapore,2014,1.25,53068.3552214105,5469724.0,0.811999976634979,81.6350021362305,41.3065630766889,82.1805114746094,88.4198532104492,85.1737976074219,75.5236892700195,81.9160308837891,78.5876312255859,67.0673370361328,72.2519073486328,69.5462875366211,2014,2010s
Singapore,2013,1.19,51724.9779699994,5399162.0,0.728999972343445,79.7630004882813,40.9284812393277,81.7606887817383,88.6870727539063,85.0833511352539,74.7682418823242,81.8053665161133,78.1344833374023,66.0079116821289,71.7842330932617,68.7806701660156,2013,2010s
Singapore,2012,1.29,50143.7787074334,5312437.0,0.797999978065491,78.9980010986328,40.7360419939781,81.1658935546875,87.9120025634766,84.3968887329102,74.0857162475586,80.9864196777344,77.39111328125,64.8990631103516,70.7727737426758,67.7048416137695,2012,2010s
Singapore,2011,1.2,49194.3567574518,5183688.0,0.845000028610229,78.5859985351563,40.5219935806615,80.2869033813477,87.3669891357422,83.6901016235352,73.1662216186523,80.5264434814453,76.699592590332,63.6941719055176,69.6855697631836,66.5693130493164,2011,2010s
Singapore,2010,1.15,47236.9602345421,5076732.0,0.912000000476837,77.5189971923828,40.2838161317607,80.2386779785156,87.227180480957,83.6091766357422,72.7286682128906,79.9231033325195,76.1983413696289,62.5364608764648,68.7248306274414,65.5210571289063,2010,2010s
Singapore,2009,1.22,41983.0698197598,4987573.0,0.962000012397766,76.4229965209961,40.0528492219688,75.3316116333008,83.3278274536133,79.1757507324219,71.0626602172852,78.8356704711914,74.7969131469727,60.4360389709473,66.1602020263672,63.1781311035156,2009,2000s
Singapore,2008,1.28,43216.2611731783,4839396.0,1.00100004673004,75.4769973754883,40.6992189613551,75.5833282470703,83.1465377807617,79.229133605957,71.3121871948242,78.85888671875,74.9487991333008,60.6264305114746,65.9195098876953,63.1727714538574,2008,2000s
Singapore,2007,1.29,44742.4148336372,4588599.0,1.01900005340576,75.5940017700195,39.9744470793205,74.1810989379883,82.3479537963867,78.10546875,69.2204666137695,77.1057815551758,73.01171875,57.5747985839844,61.8966789245605,59.6462593078613,2007,2000s
Singapore,2006,1.28,42785.5841644099,4401365.0,1.05299997329712,75.8619995117188,40.2281667719187,73.8208084106445,82.0805816650391,77.8169937133789,68.0112533569336,76.0158081054688,71.8799285888672,56.287670135498,61.3693008422852,58.7478218078613,2006,2000s
Singapore,2005,1.26,40498.7145261862,4265762.0,1.067999958992,76.4029998779297,40.3600769775108,78.2577667236328,86.7397994995117,82.364013671875,66.6266098022461,75.1828308105469,70.7687835693359,55.9706611633301,63.0224113464355,59.3845100402832,2005,2000s
Singapore,2004,1.26,38619.868034798,4166664.0,0.832000017166138,74.4440002441406,40.2352867599266,,,,,,,,,,2004,2000s
Singapore,2003,1.27,35609.6713808109,4114826.0,0.851999998092651,73.4660034179688,39.7130153230405,,,,,,,,,,2003,2000s
Singapore,2002,1.37,33565.9689451147,4175950.0,0.842999994754791,73.411003112793,38.9486765555303,,,,,,,,,,2002,2000s
Singapore,2001,1.41,32597.6371927535,4138012.0,0.883000016212463,72.7949981689453,38.9867283287597,,,,,,,,,,2001,2000s
Singapore,2000,1.6,33850.7472532419,4027887.0,0.892000019550323,71.2320022583008,38.5572466175419,,,,,,,,,,2000,2000s
Singapore,1999,1.47,31586.9708469067,3958723.0,0.904999971389771,69.8119964599609,38.3477623030012,,,,,,,,,,1999,1990s
Singapore,1998,1.48,30116.5359075183,3927213.0,0.845000028610229,69.245002746582,38.0597507629926,,,,,,,,,,1998,1990s
Singapore,1997,1.61,31856.6087939411,3796038.0,1.00499999523163,68.4509963989258,38.5707910320219,,,,,,,,,,1997,1990s
Singapore,1996,1.66,30413.9208817612,3670704.0,0.189999997615814,69.5630035400391,38.5102691719141,,,,,,,,,,1996,1990s
Singapore,1995,1.67,29473.4312595051,3524506.0,0.239999994635582,68.8000030517578,38.4169599773931,68.8300323486328,80.4970703125,74.5750732421875,52.8251800537109,63.5104904174805,58.0867881774902,17.7491207122803,24.9894199371338,21.3143405914307,1995,1990s
Singapore,1994,1.71,28341.6606264024,3419048.0,0.300000011920929,66.9530029296875,38.2959045487591,,,,,,,,,,1994,1990s
Singapore,1993,1.74,26323.4284613714,3313471.0,0.239999994635582,65.879997253418,38.1037829890395,,,,,,,,,,1993,1990s
Singapore,1992,1.72,24221.409588906,3230698.0,0.319999992847443,65.0500030517578,37.8301043329196,,,,,,,,,,1992,1990s
Singapore,1991,1.73,23406.035599172,3135083.0,0.280000001192093,64.5559997558594,37.7598020251497,,,,,,,,,,1991,1990s
Singapore,1990,1.83,22571.8947692778,3047132.0,,,37.6665431843409,,,,34.1375617980957,37.9755516052246,36.0336990356445,10.2741899490356,15.4578695297241,12.8350896835327,1990,1990s
Singapore,1989,1.75,21368.426709432,2930901.0,,,,,,,,,,,,,1989,1980s
Singapore,1988,1.96,19975.785784395,2846108.0,,,,,,,,,,,,,1988,1980s
Singapore,1987,1.62,18414.9942718924,2774789.0,,,,,,,,,,,,,1987,1980s
Singapore,1986,1.43,16872.1968184824,2733373.0,,,,,,,,,,,,,1986,1980s
Singapore,1985,1.61,16632.903590971,2735957.0,,,,,,,,,,,,,1985,1980s
Singapore,1984,1.62,16760.0372860616,2732221.0,,,,,,,,,,,,,1984,1980s
Singapore,1983,1.61,15699.4922344431,2681061.0,,,,,,,,,,,,,1983,1980s
Singapore,1982,1.74,14651.3536949249,2646466.0,,,,,,,,,,,,,1982,1980s
Singapore,1981,1.78,14293.5177777893,2532835.0,,,,,,,,,,,,,1981,1980s
Singapore,1980,1.82,13533.6719802823,2413945.0,,,,,,,14.5,21.4478397369385,18.0,5.80000019073486,10.9612598419189,8.39999961853027,1980,1980s
Singapore,1979,1.79,12447.6797580371,2383500.0,,,,,,,,,,,,,1979,1970s
Singapore,1978,1.79,11506.4666064523,2353600.0,,,,,,,,,,,,,1978,1970s
Singapore,1977,1.82,10806.0853975444,2325300.0,,,,,,,,,,,,,1977,1970s
Singapore,1976,2.11,10254.1818867578,2293300.0,,,,,,,,,,,,,1976,1970s
Singapore,1975,2.07,9673.85374303749,2262600.0,,,,,,,,,,,,,1975,1970s
Singapore,1974,2.35,9440.27238645508,2229800.0,,,,,,,,,,,,,1974,1970s
Singapore,1973,2.79,9045.32900148868,2193000.0,,,,,,,,,,,,,1973,1970s
Singapore,1972,3.04,8332.48622240442,2152400.0,,,,,,,,,,,,,1972,1970s
Singapore,1971,3.02,7490.81602131215,2112900.0,,,,,,,,,,,,,1971,1970s
Singapore,1970,3.07,6786.93537668064,2074507.0,,,,,,,,,,,,,1970,1970s
Singapore,1969,3.22,6049.8097893268,2042500.0,,,,,,,,,,,,,1969,1960s
Singapore,1968,3.53,5395.18502820946,2012000.0,,,,,,,,,,,,,1968,1960s
Singapore,1967,3.91,4834.99303220291,1977600.0,,,,,,,,,,,,,1967,1960s
Singapore,1966,4.46,4393.41096366865,1934400.0,,,,,,,,,,,,,1966,1960s
Singapore,1965,4.66,4087.87997467329,1886900.0,,,,,,,,,,,,,1965,1960s
